user_id,movie_id,emotion,interaction_type,date
89,868,Sweet,shown,2024-02-28 16:56:35.308939
844,3136,Inspired,shown,2023-10-27 16:56:35.320939
79,4984,Excited,shown,2024-07-21 16:56:35.332940
115,5244,Sweet,shown,2024-04-09 16:56:35.337937
715,3155,Inspired,shown,2024-07-08 16:56:35.344938
262,4042,Scared,shown,2024-01-31 16:56:35.348940
26,7538,Excited,view,2024-06-16 16:56:35.357939
717,2961,Scared,view,2024-01-18 16:56:35.367937
274,2398,Sweet,view,2024-09-24 16:56:35.377938
335,6482,Sweet,shown,2024-09-30 16:56:35.381937
615,6900,Inspired,shown,2024-09-24 16:56:35.385937
12,2826,Scared,shown,2023-11-27 16:56:35.391941
549,3955,Scared,view,2024-03-22 16:56:35.396941
805,4636,Excited,shown,2024-10-12 16:56:35.400940
389,7741,Scared,shown,2024-09-25 16:56:35.407939
832,5192,Excited,shown,2023-11-19 16:56:35.414940
638,4251,Sweet,view,2024-07-22 16:56:35.418936
731,4852,Excited,shown,2024-02-21 16:56:35.428946
858,2164,Relaxed,shown,2024-05-07 16:56:35.432937
71,5430,Relaxed,shown,2024-04-02 16:56:35.437938
850,501,Happy,view,2024-01-26 16:56:35.442942
707,2514,Sweet,view,2023-10-25 16:56:35.447940
927,8345,Inspired,shown,2024-04-05 16:56:35.451939
58,2226,Relaxed,shown,2024-01-05 16:56:35.457940
415,1431,Inspired,shown,2024-01-24 16:56:35.461943
691,8669,Excited,shown,2024-03-09 16:56:35.466937
600,7580,Inspired,shown,2024-05-11 16:56:35.470940
58,7007,Inspired,view,2024-01-12 16:56:35.476180
14,5694,Inspired,view,2024-09-23 16:56:35.480182
549,6276,Happy,shown,2024-08-30 16:56:35.484184
281,6772,Inspired,shown,2024-07-01 16:56:35.488179
907,3656,Relaxed,shown,2024-06-21 16:56:35.496180
529,2723,Happy,shown,2024-09-23 16:56:35.500176
70,636,Inspired,shown,2024-05-15 16:56:35.505175
638,1121,Relaxed,shown,2024-08-11 16:56:35.510193
549,8033,Excited,view,2024-02-12 16:56:35.515174
360,4466,Relaxed,shown,2023-11-24 16:56:35.519190
246,3754,Sweet,shown,2024-09-26 16:56:35.525192
817,7359,Excited,shown,2023-12-03 16:56:35.532518
526,7718,Relaxed,shown,2024-05-17 16:56:35.537185
745,3614,Happy,view,2024-08-06 16:56:35.543175
692,5777,Inspired,shown,2024-06-04 16:56:35.547176
983,4566,Happy,shown,2024-02-23 16:56:35.554178
623,2255,Inspired,shown,2023-11-30 16:56:35.559176
239,3629,Excited,view,2024-07-14 16:56:35.567179
794,4882,Inspired,view,2024-09-17 16:56:35.571175
542,682,Excited,shown,2024-05-03 16:56:35.577180
372,1615,Inspired,shown,2023-12-01 16:56:35.581181
669,7924,Happy,shown,2024-04-29 16:56:35.585181
554,6790,Inspired,view,2024-06-17 16:56:35.589177
98,13,Happy,shown,2024-02-23 16:56:35.594183
78,5797,Inspired,shown,2024-08-13 16:56:35.598181
262,8709,Scared,shown,2024-07-27 16:56:35.602470
909,4074,Excited,shown,2024-02-19 16:56:35.607125
128,3146,Sweet,shown,2024-08-05 16:56:35.612513
474,7466,Relaxed,shown,2024-09-07 16:56:35.616154
21,2208,Inspired,shown,2024-01-29 16:56:35.624512
881,1482,Scared,view,2024-06-17 16:56:35.630115
993,6897,Inspired,shown,2024-01-15 16:56:35.635156
51,2407,Excited,shown,2024-07-09 16:56:35.639151
695,623,Sweet,shown,2023-12-02 16:56:35.645114
866,4533,Relaxed,shown,2024-05-15 16:56:35.649112
488,8239,Scared,shown,2024-02-19 16:56:35.653112
214,6937,Inspired,shown,2024-04-26 16:56:35.658113
401,7442,Scared,view,2023-11-21 16:56:35.663113
699,2221,Inspired,view,2024-09-23 16:56:35.666111
405,9405,Inspired,view,2024-09-12 16:56:35.670113
101,5787,Excited,view,2024-09-04 16:56:35.676116
98,1403,Sweet,shown,2024-01-31 16:56:35.686124
699,3090,Sweet,shown,2024-05-01 16:56:35.693119
339,5999,Relaxed,shown,2024-05-28 16:56:35.697112
120,3571,Sweet,shown,2024-08-28 16:56:35.701112
658,363,Excited,shown,2024-04-21 16:56:35.707115
880,535,Excited,shown,2024-04-01 16:56:35.712150
951,8265,Happy,view,2024-08-15 16:56:35.716152
349,5634,Excited,shown,2024-08-07 16:56:35.720152
688,220,Happy,shown,2024-04-24 16:56:35.729677
907,4225,Relaxed,shown,2024-05-12 16:56:35.733679
351,5103,Excited,shown,2024-09-22 16:56:35.745640
239,3193,Excited,shown,2024-08-02 16:56:35.758650
440,2813,Sweet,view,2024-10-16 16:56:35.763643
402,5875,Excited,shown,2024-04-17 16:56:35.768646
355,2435,Happy,view,2024-03-24 16:56:35.774697
207,2452,Happy,view,2024-04-18 16:56:35.779640
751,9101,Happy,shown,2024-01-11 16:56:35.783646
110,3436,Scared,shown,2024-08-07 16:56:35.791681
637,8052,Relaxed,shown,2024-09-15 16:56:35.796738
638,7920,Inspired,shown,2024-03-22 16:56:35.800732
989,4399,Inspired,shown,2024-08-13 16:56:35.804279
270,5549,Happy,shown,2024-06-01 16:56:35.810318
239,5839,Inspired,view,2024-01-16 16:56:35.816372
354,507,Scared,shown,2024-06-05 16:56:35.820381
990,5944,Excited,shown,2024-03-19 16:56:35.826453
302,7024,Happy,shown,2024-07-04 16:56:35.830439
615,6934,Excited,view,2024-09-01 16:56:35.835503
78,6285,Excited,view,2024-10-04 16:56:35.841459
299,2161,Happy,shown,2024-10-02 16:56:35.848549
235,8403,Excited,shown,2023-10-25 16:56:35.852929
838,5229,Excited,shown,2024-05-30 16:56:35.859578
430,8619,Inspired,shown,2024-08-09 16:56:35.863634
308,5321,Scared,shown,2024-08-06 16:56:35.867631
938,2147,Excited,shown,2024-01-08 16:56:35.871591
265,1131,Scared,shown,2024-09-08 16:56:35.877681
942,56,Excited,shown,2023-12-01 16:56:35.881640
542,8025,Scared,shown,2023-10-28 16:56:35.886730
624,5467,Sweet,shown,2024-05-16 16:56:35.895743
177,2776,Happy,shown,2024-02-26 16:56:35.899701
754,4637,Excited,shown,2024-08-14 16:56:35.904294
207,1335,Scared,shown,2024-02-08 16:56:35.913057
428,2952,Inspired,view,2024-09-13 16:56:35.916052
745,2503,Happy,shown,2023-10-22 16:56:35.920056
649,293,Scared,shown,2024-01-13 16:56:35.926019
133,6084,Scared,view,2024-09-30 16:56:35.936039
993,2471,Inspired,view,2024-10-19 16:56:35.942479
815,7001,Relaxed,shown,2024-04-22 16:56:35.947033
967,3874,Scared,shown,2024-05-27 16:56:35.951031
121,5841,Excited,view,2024-03-24 16:56:35.957035
509,7849,Relaxed,shown,2024-09-24 16:56:35.962433
62,3405,Inspired,shown,2024-10-04 16:56:35.966082
628,1449,Scared,shown,2024-03-03 16:56:35.970073
81,2802,Sweet,shown,2024-06-27 16:56:35.976078
143,2615,Sweet,view,2024-05-19 16:56:35.984038
838,601,Inspired,shown,2024-02-29 16:56:35.988040
339,2782,Relaxed,shown,2024-01-07 16:56:35.993033
953,398,Happy,shown,2024-07-01 16:56:35.997031
69,927,Excited,shown,2024-03-07 16:56:36.002032
836,5321,Inspired,shown,2024-09-05 16:56:36.007038
374,8929,Happy,shown,2024-08-12 16:56:36.014032
130,3405,Inspired,view,2024-06-02 16:56:36.018039
42,4,Sweet,shown,2024-03-20 16:56:36.027040
822,1216,Sweet,shown,2024-09-01 16:56:36.031038
346,2238,Scared,shown,2023-12-01 16:56:36.036040
758,2004,Relaxed,shown,2024-10-05 16:56:36.046033
771,7431,Relaxed,shown,2024-03-22 16:56:36.050069
794,7691,Scared,shown,2024-03-06 16:56:36.055033
633,8077,Inspired,shown,2023-12-19 16:56:36.060073
24,306,Sweet,shown,2023-11-12 16:56:36.064069
927,2742,Excited,shown,2024-08-21 16:56:36.069033
724,5955,Relaxed,shown,2024-10-02 16:56:36.074035
748,8850,Excited,shown,2024-03-19 16:56:36.082032
954,4732,Happy,shown,2024-08-26 16:56:36.087039
628,7769,Happy,view,2024-01-19 16:56:36.092032
34,7980,Happy,shown,2024-10-07 16:56:36.097032
523,8424,Excited,view,2024-03-26 16:56:36.105031
753,6155,Happy,shown,2024-10-17 16:56:36.110075
222,4738,Inspired,shown,2024-05-04 16:56:36.117067
408,8052,Happy,shown,2024-04-27 16:56:36.121072
310,7922,Scared,shown,2024-09-02 16:56:36.127081
384,6675,Relaxed,shown,2024-06-25 16:56:36.134044
174,6318,Happy,shown,2024-03-01 16:56:36.138074
257,7720,Scared,shown,2024-02-24 16:56:36.144073
331,9293,Happy,shown,2023-11-08 16:56:36.149071
938,7914,Inspired,shown,2024-07-24 16:56:36.152430
132,7369,Excited,shown,2024-02-20 16:56:36.158034
126,6682,Sweet,shown,2024-02-18 16:56:36.164151
515,4936,Inspired,shown,2023-11-06 16:56:36.171145
34,1759,Inspired,shown,2024-06-18 16:56:36.177151
540,8781,Happy,shown,2023-12-18 16:56:36.187148
577,2973,Sweet,shown,2024-10-08 16:56:36.193185
893,2007,Inspired,shown,2024-01-10 16:56:36.197150
920,3724,Inspired,shown,2024-06-08 16:56:36.201187
152,1166,Excited,shown,2023-12-01 16:56:36.205142
299,7079,Excited,shown,2024-02-10 16:56:36.211148
726,1447,Inspired,shown,2023-11-09 16:56:36.215146
708,2005,Happy,shown,2024-03-20 16:56:36.220151
374,5907,Excited,shown,2024-06-18 16:56:36.229185
509,2969,Scared,shown,2024-01-25 16:56:36.233182
926,2552,Happy,shown,2024-09-02 16:56:36.237183
880,5477,Relaxed,shown,2024-06-02 16:56:36.243182
924,1127,Relaxed,shown,2024-05-19 16:56:36.247181
688,1722,Relaxed,shown,2024-07-25 16:56:36.251190
42,7130,Relaxed,shown,2024-04-25 16:56:36.257145
725,8756,Relaxed,shown,2023-11-10 16:56:36.263144
536,3565,Scared,shown,2024-06-26 16:56:36.267143
341,8368,Relaxed,shown,2024-07-29 16:56:36.272146
927,2120,Scared,shown,2024-01-01 16:56:36.278182
239,4068,Excited,shown,2024-02-26 16:56:36.283184
821,9438,Scared,shown,2024-10-08 16:56:36.287185
945,4890,Happy,shown,2024-09-06 16:56:36.292546
207,3253,Sweet,shown,2024-01-09 16:56:36.297185
84,3224,Inspired,view,2024-06-02 16:56:36.303141
465,7700,Relaxed,view,2024-01-22 16:56:36.316141
19,2723,Happy,shown,2024-06-08 16:56:36.324572
101,2033,Sweet,shown,2023-12-12 16:56:36.330143
229,346,Inspired,shown,2024-06-19 16:56:36.334158
434,634,Happy,view,2024-05-01 16:56:36.345144
483,325,Sweet,shown,2024-07-27 16:56:36.354143
465,7703,Relaxed,shown,2024-10-14 16:56:36.371142
884,1788,Scared,shown,2024-04-18 16:56:36.394144
979,7970,Excited,shown,2024-07-20 16:56:36.408662
361,5602,Excited,shown,2024-09-29 16:56:36.414660
307,8392,Inspired,shown,2023-12-05 16:56:36.421662
453,8400,Scared,view,2024-04-27 16:56:36.435660
634,2456,Inspired,shown,2023-11-16 16:56:36.439661
374,2927,Excited,shown,2024-10-11 16:56:36.445663
632,3259,Happy,view,2024-01-11 16:56:36.449660
843,8552,Inspired,shown,2024-06-23 16:56:36.453660
529,9300,Happy,shown,2024-01-30 16:56:36.459661
706,858,Happy,shown,2024-03-03 16:56:36.465659
660,7679,Inspired,shown,2024-07-24 16:56:36.469660
109,2122,Happy,shown,2023-12-04 16:56:36.474662
94,5001,Relaxed,shown,2024-01-17 16:56:36.486663
375,3211,Relaxed,shown,2024-06-01 16:56:36.492660
873,6235,Sweet,shown,2024-07-10 16:56:36.497660
105,2689,Excited,view,2023-11-17 16:56:36.501665
393,2307,Excited,shown,2024-02-27 16:56:36.508661
758,3221,Inspired,view,2024-07-14 16:56:36.512661
2,3378,Happy,shown,2024-09-24 16:56:36.518660
172,5041,Inspired,shown,2024-07-03 16:56:36.524661
979,9006,Sweet,shown,2024-09-11 16:56:36.528661
213,7391,Relaxed,shown,2024-01-08 16:56:36.532661
656,6285,Excited,shown,2023-12-09 16:56:36.537663
120,1267,Excited,shown,2024-07-08 16:56:36.544662
884,3786,Relaxed,shown,2023-11-04 16:56:36.548663
666,2496,Relaxed,shown,2024-10-12 16:56:36.553664
543,2667,Scared,shown,2024-06-30 16:56:36.558672
640,4173,Happy,shown,2024-09-18 16:56:36.565680
382,8773,Scared,shown,2024-06-29 16:56:36.569683
302,1490,Happy,view,2024-02-13 16:56:36.587539
496,4012,Relaxed,view,2024-02-29 16:56:36.593322
997,5303,Scared,shown,2024-07-24 16:56:36.597328
698,5563,Scared,shown,2024-05-10 16:56:36.601326
115,6443,Happy,shown,2024-10-13 16:56:36.607341
828,5338,Sweet,shown,2023-11-12 16:56:36.612693
890,2824,Happy,shown,2024-06-02 16:56:36.617362
339,4795,Happy,shown,2023-12-17 16:56:36.621362
133,734,Happy,shown,2024-10-03 16:56:36.627594
639,8999,Sweet,shown,2024-01-16 16:56:36.631594
447,8484,Inspired,shown,2024-10-15 16:56:36.636606
229,7999,Excited,shown,2024-01-27 16:56:36.644614
854,7135,Excited,view,2024-01-24 16:56:36.651615
600,7270,Inspired,shown,2024-01-20 16:56:36.659626
703,2438,Scared,shown,2024-08-31 16:56:36.664641
522,535,Scared,view,2023-12-30 16:56:36.668652
483,7592,Sweet,shown,2023-12-23 16:56:36.674635
118,12,Excited,shown,2024-06-05 16:56:36.685322
361,3122,Inspired,shown,2024-08-14 16:56:36.693321
902,5743,Inspired,shown,2024-03-14 16:56:36.704319
162,7386,Inspired,shown,2024-04-11 16:56:36.710325
130,1251,Scared,view,2024-06-03 16:56:36.714334
832,6803,Excited,shown,2024-02-25 16:56:36.719334
534,6278,Relaxed,shown,2023-11-19 16:56:36.724685
984,3258,Happy,shown,2024-08-02 16:56:36.731684
448,3194,Relaxed,shown,2024-05-02 16:56:36.735684
339,7312,Happy,shown,2024-07-05 16:56:36.741724
351,789,Inspired,shown,2024-09-14 16:56:36.746590
923,6555,Sweet,shown,2024-08-17 16:56:36.753347
942,7089,Scared,shown,2024-07-22 16:56:36.757987
2,2759,Relaxed,shown,2023-11-25 16:56:36.762987
672,8076,Scared,shown,2023-10-27 16:56:36.766981
446,6195,Excited,shown,2024-03-25 16:56:36.770983
993,3330,Excited,shown,2024-05-23 16:56:36.777037
948,6773,Happy,shown,2024-06-30 16:56:36.781025
542,5715,Scared,shown,2024-08-09 16:56:36.786022
25,8761,Inspired,view,2024-09-14 16:56:36.791047
698,3888,Inspired,shown,2024-05-24 16:56:36.800017
492,6098,Sweet,shown,2024-01-23 16:56:36.808980
262,4738,Inspired,view,2024-03-11 16:56:36.812979
674,1699,Excited,shown,2024-07-28 16:56:36.819980
739,2020,Sweet,shown,2024-01-15 16:56:36.827240
698,507,Inspired,shown,2024-03-13 16:56:36.831244
819,6159,Sweet,view,2024-06-15 16:56:36.835241
804,3188,Sweet,shown,2024-09-27 16:56:36.844205
687,4185,Excited,shown,2024-07-23 16:56:36.848203
896,7045,Relaxed,shown,2024-04-11 16:56:36.853240
173,8982,Happy,shown,2024-06-10 16:56:36.858200
389,341,Happy,shown,2024-01-10 16:56:36.866198
262,7268,Excited,shown,2024-07-11 16:56:36.871198
619,3,Relaxed,shown,2024-06-22 16:56:36.879238
707,7915,Scared,shown,2023-10-29 16:56:36.883241
240,5280,Excited,shown,2024-07-21 16:56:36.890203
721,3193,Excited,shown,2024-07-08 16:56:36.897201
935,4135,Excited,shown,2024-03-09 16:56:36.904206
309,552,Inspired,shown,2024-02-19 16:56:36.913204
456,2845,Inspired,shown,2024-02-28 16:56:36.917205
720,3959,Sweet,shown,2023-10-29 16:56:36.921205
240,3225,Scared,view,2024-01-29 16:56:36.927164
699,640,Sweet,shown,2023-10-25 16:56:36.937209
319,1698,Relaxed,shown,2024-01-30 16:56:36.942174
923,5029,Excited,shown,2024-10-15 16:56:36.950228
716,8281,Excited,shown,2024-07-15 16:56:36.955232
167,8962,Happy,shown,2024-01-11 16:56:36.961192
971,5261,Happy,view,2024-06-27 16:56:36.967224
338,2695,Happy,shown,2023-11-12 16:56:36.971228
633,5177,Inspired,shown,2024-08-27 16:56:36.976231
251,2211,Happy,shown,2024-02-22 16:56:36.980226
815,5585,Relaxed,shown,2024-05-01 16:56:36.985207
130,1521,Excited,shown,2024-09-20 16:56:36.990187
691,5952,Scared,shown,2024-03-06 16:56:36.995230
926,5389,Inspired,shown,2024-01-28 16:56:36.999225
706,1107,Happy,shown,2023-12-09 16:56:37.003240
720,7828,Scared,shown,2024-06-20 16:56:37.010236
218,3367,Excited,shown,2023-12-09 16:56:37.015241
369,2096,Excited,shown,2024-03-06 16:56:37.020241
331,4877,Inspired,shown,2024-07-06 16:56:37.026251
627,5761,Inspired,shown,2023-10-30 16:56:37.030248
381,9294,Excited,shown,2024-08-13 16:56:37.034349
90,5089,Sweet,shown,2024-07-14 16:56:37.043399
230,7434,Relaxed,view,2023-12-18 16:56:37.049365
13,590,Happy,view,2024-07-11 16:56:37.053459
753,8450,Excited,shown,2024-04-09 16:56:37.059418
907,1104,Scared,shown,2024-05-16 16:56:37.064433
101,7120,Scared,view,2024-06-15 16:56:37.071431
533,6377,Relaxed,shown,2023-10-24 16:56:37.077442
984,7185,Inspired,shown,2023-12-28 16:56:37.080442
302,4748,Excited,shown,2023-10-28 16:56:37.086469
152,1195,Inspired,shown,2023-10-27 16:56:37.092464
668,9247,Happy,shown,2023-12-18 16:56:37.097496
465,5026,Relaxed,view,2024-02-17 16:56:37.106506
758,6066,Excited,shown,2024-03-03 16:56:37.113544
431,9302,Happy,view,2024-02-28 16:56:37.118570
596,1013,Happy,shown,2024-01-11 16:56:37.126628
954,7826,Sweet,shown,2023-11-09 16:56:37.134573
589,2505,Sweet,shown,2024-08-10 16:56:37.138574
477,4384,Sweet,view,2024-10-04 16:56:37.147543
302,2442,Sweet,view,2024-03-31 16:56:37.152982
990,2432,Scared,shown,2023-10-25 16:56:37.158590
786,6588,Relaxed,shown,2024-09-08 16:56:37.162899
105,8839,Scared,view,2023-10-28 16:56:37.166612
115,2437,Scared,view,2024-06-05 16:56:37.170611
140,6640,Sweet,shown,2024-09-03 16:56:37.177229
105,3227,Sweet,shown,2024-05-14 16:56:37.181229
485,8873,Happy,shown,2023-10-27 16:56:37.187244
293,8286,Scared,shown,2024-08-12 16:56:37.193231
589,4189,Scared,shown,2023-10-25 16:56:37.197191
715,8505,Inspired,shown,2023-11-09 16:56:37.201237
935,915,Happy,view,2024-10-12 16:56:37.205789
120,607,Inspired,shown,2024-06-05 16:56:37.210765
374,6088,Happy,shown,2024-06-09 16:56:37.219242
996,5361,Excited,shown,2024-06-04 16:56:37.236179
483,2644,Sweet,shown,2023-10-27 16:56:37.242180
1,3080,Scared,shown,2024-03-01 16:56:37.246179
523,8737,Happy,shown,2024-01-03 16:56:37.250221
659,4665,Happy,view,2023-12-19 16:56:37.255226
128,2091,Scared,shown,2024-03-02 16:56:37.260179
177,1682,Scared,shown,2024-05-04 16:56:37.268226
903,7795,Scared,view,2024-07-29 16:56:37.272179
223,8167,Happy,shown,2024-01-05 16:56:37.277224
110,2202,Sweet,shown,2024-09-10 16:56:37.282510
416,8746,Scared,shown,2024-08-18 16:56:37.286220
263,7696,Scared,shown,2024-06-29 16:56:37.292180
288,3120,Relaxed,shown,2024-07-10 16:56:37.296189
456,3132,Happy,shown,2024-10-16 16:56:37.300186
115,1930,Inspired,shown,2024-09-16 16:56:37.305192
990,5766,Happy,view,2024-01-15 16:56:37.311220
177,4419,Sweet,view,2023-12-06 16:56:37.318218
991,15,Excited,shown,2024-06-28 16:56:37.323183
730,3794,Excited,view,2024-03-23 16:56:37.330181
146,2230,Happy,shown,2024-05-05 16:56:37.338220
763,9413,Sweet,shown,2024-04-07 16:56:37.344220
2,5570,Sweet,shown,2023-11-06 16:56:37.348224
656,2003,Inspired,shown,2024-10-15 16:56:37.352609
671,124,Scared,shown,2024-01-01 16:56:37.357185
42,3272,Scared,shown,2024-09-09 16:56:37.363184
397,2275,Sweet,shown,2024-03-18 16:56:37.367187
339,6350,Relaxed,shown,2024-08-17 16:56:37.372477
983,1478,Happy,shown,2024-03-08 16:56:37.378225
66,7146,Happy,shown,2024-06-23 16:56:37.382571
698,6336,Inspired,shown,2023-10-27 16:56:37.390185
808,2674,Sweet,shown,2023-12-30 16:56:37.395179
223,8832,Sweet,shown,2024-09-26 16:56:37.400179
262,3258,Sweet,shown,2024-04-02 16:56:37.404180
810,2085,Relaxed,shown,2023-11-26 16:56:37.411187
483,740,Scared,view,2024-04-27 16:56:37.420222
275,3456,Scared,shown,2024-08-17 16:56:37.435181
993,3863,Excited,shown,2023-12-01 16:56:37.447181
834,2918,Sweet,shown,2023-12-01 16:56:37.454181
89,5383,Inspired,shown,2024-08-14 16:56:37.462187
533,8342,Excited,view,2024-04-09 16:56:37.468180
41,5883,Scared,shown,2024-05-15 16:56:37.478180
894,1907,Scared,shown,2024-06-06 16:56:37.485180
30,9048,Sweet,view,2024-06-18 16:56:37.493183
251,3462,Excited,view,2024-01-05 16:56:37.500179
572,5906,Scared,shown,2024-05-12 16:56:37.507180
720,6328,Scared,shown,2024-05-02 16:56:37.513182
698,2527,Sweet,shown,2024-05-10 16:56:37.519187
397,6903,Scared,shown,2024-02-20 16:56:37.529179
617,2867,Scared,shown,2024-01-14 16:56:37.533180
470,9169,Excited,view,2024-03-02 16:56:37.538179
384,88,Scared,shown,2024-09-22 16:56:37.544180
125,2372,Excited,shown,2024-05-18 16:56:37.552181
967,5381,Relaxed,shown,2023-11-01 16:56:37.558184
753,6178,Relaxed,view,2024-08-26 16:56:37.562185
979,4656,Sweet,shown,2024-09-12 16:56:37.567181
82,4552,Relaxed,view,2023-11-12 16:56:37.571183
926,3565,Excited,shown,2023-11-09 16:56:37.580180
771,9403,Excited,shown,2024-02-16 16:56:37.587181
927,5905,Scared,shown,2024-06-09 16:56:37.593179
319,9295,Sweet,shown,2024-05-27 16:56:37.597183
251,7138,Excited,shown,2024-09-23 16:56:37.602179
959,2670,Relaxed,shown,2024-01-30 16:56:37.607182
262,8984,Happy,shown,2024-02-26 16:56:37.612225
1,3221,Excited,view,2024-09-28 16:56:37.617226
401,2386,Relaxed,shown,2024-09-03 16:56:37.621218
707,634,Relaxed,shown,2023-11-20 16:56:37.627273
907,218,Inspired,shown,2023-11-01 16:56:37.631278
384,43,Happy,shown,2024-08-05 16:56:37.636322
538,2990,Relaxed,shown,2024-09-02 16:56:37.641284
638,3643,Inspired,shown,2023-11-29 16:56:37.647285
542,2790,Happy,shown,2023-11-24 16:56:37.651282
341,1468,Inspired,shown,2024-08-27 16:56:37.655283
838,2470,Scared,shown,2024-02-16 16:56:37.660327
90,8579,Scared,shown,2023-11-27 16:56:37.664384
639,1977,Scared,shown,2024-06-07 16:56:37.668382
318,4155,Happy,shown,2023-12-20 16:56:37.674694
138,839,Inspired,view,2023-12-26 16:56:37.681509
538,669,Sweet,shown,2024-02-05 16:56:37.685510
448,1887,Scared,shown,2023-11-15 16:56:37.693546
174,1837,Scared,view,2024-03-21 16:56:37.700550
917,5135,Relaxed,shown,2024-06-21 16:56:37.705509
147,381,Sweet,shown,2024-06-08 16:56:37.715029
638,4897,Inspired,view,2023-12-28 16:56:37.719040
374,6611,Sweet,view,2023-11-29 16:56:37.726065
47,6035,Sweet,shown,2024-09-29 16:56:37.730074
808,8545,Relaxed,shown,2024-02-03 16:56:37.734070
374,2477,Happy,shown,2024-02-05 16:56:37.739065
902,4156,Scared,view,2024-09-13 16:56:37.746029
456,3912,Happy,shown,2024-02-02 16:56:37.751067
891,1509,Relaxed,shown,2024-10-07 16:56:37.760071
465,2025,Happy,shown,2024-07-30 16:56:37.767118
926,6250,Inspired,shown,2023-11-07 16:56:37.771138
698,187,Scared,shown,2024-01-24 16:56:37.779126
96,428,Relaxed,view,2024-09-10 16:56:37.783126
5,3841,Sweet,shown,2024-05-06 16:56:37.787125
923,6331,Scared,shown,2024-08-09 16:56:37.793112
692,4181,Sweet,shown,2023-11-07 16:56:37.797117
378,2779,Inspired,shown,2024-01-27 16:56:37.811187
63,71,Sweet,shown,2024-06-09 16:56:37.816229
963,8230,Sweet,shown,2024-10-06 16:56:37.821225
483,8063,Sweet,shown,2024-02-12 16:56:37.832857
12,320,Excited,shown,2024-03-21 16:56:37.842602
142,4839,Relaxed,shown,2024-10-11 16:56:37.850602
692,6694,Happy,shown,2024-01-28 16:56:37.855612
428,1946,Scared,shown,2024-05-23 16:56:37.867711
160,3981,Sweet,view,2024-03-25 16:56:37.871750
357,471,Inspired,shown,2024-01-29 16:56:37.881187
361,9145,Relaxed,view,2024-03-11 16:56:37.885194
360,6943,Happy,shown,2023-10-25 16:56:37.890191
549,6346,Excited,shown,2024-02-20 16:56:37.895231
952,4722,Inspired,shown,2024-08-12 16:56:37.899188
423,8577,Happy,shown,2024-07-03 16:56:37.903251
959,2550,Scared,shown,2024-03-29 16:56:37.909306
721,2760,Relaxed,view,2023-10-29 16:56:37.913396
421,4443,Inspired,view,2024-05-01 16:56:37.919393
275,8025,Excited,view,2024-01-18 16:56:37.925413
29,7357,Relaxed,shown,2024-01-01 16:56:37.930409
418,7659,Excited,view,2024-09-24 16:56:37.935421
446,5059,Inspired,view,2024-01-30 16:56:37.942807
896,4340,Excited,shown,2023-12-03 16:56:37.947422
979,9349,Scared,shown,2024-05-31 16:56:37.951425
115,9179,Relaxed,shown,2024-10-15 16:56:37.958436
307,823,Relaxed,shown,2023-11-10 16:56:37.966748
691,8887,Sweet,shown,2023-11-22 16:56:37.971750
832,5242,Scared,shown,2024-04-29 16:56:37.977159
848,1510,Scared,shown,2024-03-26 16:56:37.981152
499,121,Relaxed,shown,2024-07-06 16:56:37.986149
388,4879,Excited,shown,2024-06-21 16:56:37.995157
509,2994,Scared,shown,2024-04-16 16:56:37.999157
927,8834,Sweet,shown,2024-01-08 16:56:38.003451
274,2030,Happy,shown,2024-05-18 16:56:38.009444
2,3613,Relaxed,shown,2024-02-11 16:56:38.016444
698,557,Excited,shown,2024-03-20 16:56:38.021485
923,6674,Scared,shown,2024-01-23 16:56:38.026567
262,9324,Excited,shown,2024-06-21 16:56:38.031603
42,1015,Excited,shown,2024-08-26 16:56:38.036516
401,6200,Scared,shown,2024-06-23 16:56:38.041521
44,4655,Relaxed,view,2024-02-18 16:56:38.045531
89,9231,Sweet,view,2024-02-28 16:56:38.050574
771,2268,Relaxed,shown,2023-10-31 16:56:38.054592
452,8307,Relaxed,view,2024-08-25 16:56:38.059634
328,2159,Relaxed,shown,2024-06-30 16:56:38.067610
416,8422,Sweet,shown,2024-04-27 16:56:38.071613
534,3694,Excited,shown,2024-02-11 16:56:38.078629
266,2564,Inspired,shown,2024-10-19 16:56:38.083689
470,4886,Sweet,shown,2024-05-12 16:56:38.087680
175,6234,Relaxed,shown,2024-04-01 16:56:38.096831
278,2957,Scared,shown,2024-05-26 16:56:38.100825
485,9314,Relaxed,shown,2024-08-25 16:56:38.108789
817,2337,Happy,shown,2024-04-04 16:56:38.113830
496,7955,Sweet,shown,2024-01-30 16:56:38.117833
924,6087,Excited,shown,2024-01-20 16:56:38.122167
550,7303,Inspired,view,2024-08-25 16:56:38.127789
692,7489,Excited,shown,2023-11-20 16:56:38.132152
688,3913,Inspired,shown,2024-03-21 16:56:38.135827
512,9110,Excited,shown,2024-07-29 16:56:38.146830
917,7663,Inspired,shown,2024-04-02 16:56:38.150829
250,8131,Scared,shown,2023-12-30 16:56:38.154890
627,6054,Excited,shown,2024-08-28 16:56:38.159898
47,5270,Relaxed,shown,2024-05-09 16:56:38.167437
160,5944,Scared,shown,2024-01-01 16:56:38.171441
617,1892,Happy,view,2023-11-27 16:56:38.177460
683,1598,Sweet,shown,2024-01-03 16:56:38.183513
554,6217,Happy,shown,2024-05-10 16:56:38.195552
